order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,profit
ORD-004502,2024-05-16,2024-05-21,Standard Class,CUST-0305,PROD-0016,5,84.65,0.2,423.25,338.6,16.21
ORD-004503,2023-01-09,2023-01-12,Second Class,CUST-0040,PROD-0030,2,4.1,0.2,8.2,6.56,-0.46
ORD-004504,2023-02-22,2023-02-25,First Class,CUST-0276,PROD-0009,10,28.25,0.2,282.5,226.0,-12.84
ORD-004505,2023-07-06,2023-07-09,First Class,CUST-0050,PROD-0026,8,14.4,0.25,115.2,86.4,-1.64
ORD-004506,2023-05-31,2023-06-06,Standard Class,CUST-0245,PROD-0016,1,87.66,0.0,87.66,87.66,9.1
ORD-004507,2023-12-10,2023-12-13,Second Class,CUST-0339,PROD-0002,2,919.5,0.0,1839.0,1839.0,559.6
ORD-004508,2024-04-06,2024-04-08,Same Day,CUST-0067,PROD-0002,4,869.61,0.0,3478.44,3478.44,1304.7
ORD-004509,2023-08-28,2023-09-04,Standard Class,CUST-0497,PROD-0002,2,920.38,0.0,1840.76,1840.76,510.53
ORD-004510,2024-07-06,2024-07-10,First Class,CUST-0386,PROD-0027,1,4.82,0.0,4.82,4.82,1.6
ORD-004511,2023-03-23,2023-03-26,First Class,CUST-0381,PROD-0035,1,12.09,0.15,12.09,10.28,1.58
ORD-004512,2023-03-28,2023-03-29,Same Day,CUST-0475,PROD-0024,6,60.96,0.0,365.76,365.76,134.97
ORD-004513,2024-07-31,2024-08-03,Second Class,CUST-0144,PROD-0001,1,977.73,0.0,977.73,977.73,172.46
ORD-004514,2023-02-06,2023-02-08,First Class,CUST-0377,PROD-0016,1,95.84,0.0,95.84,95.84,7.8
ORD-004515,2023-12-24,2023-12-29,Second Class,CUST-0448,PROD-0003,1,717.18,0.05,717.18,681.32,263.78
ORD-004516,2024-03-19,2024-03-26,Standard Class,CUST-0402,PROD-0018,1,984.63,0.15,984.63,836.94,54.37
ORD-004517,2023-09-18,2023-09-21,First Class,CUST-0150,PROD-0027,3,4.89,0.0,14.67,14.67,2.47
ORD-004518,2024-03-27,2024-04-02,Standard Class,CUST-0496,PROD-0035,2,10.52,0.0,21.04,21.04,5.94
ORD-004519,2024-02-10,2024-02-16,Standard Class,CUST-0073,PROD-0019,2,117.66,0.0,235.32,235.32,61.69
ORD-004520,2024-09-08,2024-09-13,Standard Class,CUST-0357,PROD-0031,1,3.0,0.05,3.0,2.85,1.05
ORD-004521,2023-07-01,2023-07-05,Second Class,CUST-0197,PROD-0023,1,92.12,0.0,92.12,92.12,16.76
ORD-004522,2023-09-04,2023-09-09,Standard Class,CUST-0012,PROD-0020,2,84.34,0.0,168.68,168.68,60.78
ORD-004523,2024-10-09,2024-10-15,Standard Class,CUST-0132,PROD-0005,2,2120.52,0.0,4241.04,4241.04,1858.66
ORD-004524,2023-07-13,2023-07-15,First Class,CUST-0339,PROD-0025,3,8.31,0.0,24.93,24.93,8.99
ORD-004525,2023-05-05,2023-05-11,Standard Class,CUST-0081,PROD-0016,2,82.99,0.0,165.98,165.98,33.25
ORD-004526,2023-09-18,2023-09-21,First Class,CUST-0212,PROD-0033,2,5.9,0.0,11.8,11.8,5.07
ORD-004527,2023-09-15,2023-09-18,Second Class,CUST-0259,PROD-0012,7,39.33,0.05,275.31,261.54,103.76
ORD-004528,2024-03-30,2024-04-03,Second Class,CUST-0439,PROD-0016,7,92.25,0.2,645.75,516.6,93.02
ORD-004529,2024-08-15,2024-08-22,Standard Class,CUST-0305,PROD-0011,2,80.18,0.0,160.36,160.36,25.09
ORD-004530,2024-06-26,2024-06-30,First Class,CUST-0428,PROD-0020,10,71.42,0.3,714.2,499.94,-3.57
ORD-004531,2023-09-19,2023-09-21,First Class,CUST-0174,PROD-0035,6,11.65,0.3,69.9,48.93,-0.65
ORD-004532,2024-05-21,2024-05-28,Standard Class,CUST-0380,PROD-0033,7,6.3,0.0,44.1,44.1,13.95
ORD-004533,2024-03-04,2024-03-08,First Class,CUST-0345,PROD-0031,2,2.82,0.0,5.64,5.64,1.01
ORD-004534,2023-12-26,2023-12-31,Standard Class,CUST-0141,PROD-0010,5,48.55,0.0,242.75,242.75,94.35
ORD-004535,2023-11-10,2023-11-16,Standard Class,CUST-0293,PROD-0029,2,7.27,0.0,14.54,14.54,1.06
ORD-004536,2024-08-25,2024-08-30,Standard Class,CUST-0313,PROD-0006,6,1444.81,0.0,8668.86,8668.86,870.98
ORD-004537,2023-04-26,2023-05-03,Standard Class,CUST-0296,PROD-0014,2,216.05,0.15,432.1,367.29,80.14
ORD-004538,2023-11-23,2023-11-28,Standard Class,CUST-0439,PROD-0029,3,7.48,0.0,22.44,22.44,8.18
ORD-004539,2024-05-11,2024-05-17,Standard Class,CUST-0408,PROD-0027,5,5.29,0.0,26.45,26.45,6.41
ORD-004540,2023-10-06,2023-10-12,Standard Class,CUST-0423,PROD-0008,5,1191.34,0.0,5956.7,5956.7,618.95
ORD-004541,2024-12-14,2024-12-20,Standard Class,CUST-0187,PROD-0002,8,807.58,0.3,6460.64,4522.45,674.83
ORD-004542,2023-11-25,2023-12-01,Standard Class,CUST-0318,PROD-0035,1,10.76,0.0,10.76,10.76,2.65
ORD-004543,2024-07-16,2024-07-22,Standard Class,CUST-0487,PROD-0018,4,936.67,0.0,3746.68,3746.68,772.38
ORD-004544,2023-08-04,2023-08-10,Standard Class,CUST-0427,PROD-0027,3,5.47,0.15,16.41,13.95,0.84
ORD-004545,2023-08-09,2023-08-14,Second Class,CUST-0290,PROD-0022,2,118.3,0.0,236.6,236.6,24.2
ORD-004546,2024-05-01,2024-05-07,Standard Class,CUST-0321,PROD-0010,3,52.73,0.0,158.19,158.19,67.82
ORD-004547,2023-06-11,2023-06-16,Second Class,CUST-0285,PROD-0018,10,955.98,0.2,9559.8,7647.84,1357.78
ORD-004548,2023-02-01,2023-02-04,Second Class,CUST-0416,PROD-0035,4,10.86,0.0,43.44,43.44,6.76
ORD-004549,2023-07-21,2023-07-24,Second Class,CUST-0089,PROD-0019,1,128.53,0.0,128.53,128.53,47.66
ORD-004550,2023-08-18,2023-08-24,Standard Class,CUST-0222,PROD-0023,3,84.66,0.05,253.98,241.28,52.61
ORD-004551,2024-08-23,2024-08-28,Standard Class,CUST-0148,PROD-0005,7,1970.35,0.0,13792.45,13792.45,5404.05
ORD-004552,2023-06-27,2023-07-02,Standard Class,CUST-0352,PROD-0031,2,2.76,0.0,5.52,5.52,1.05
ORD-004553,2024-06-26,2024-07-03,Standard Class,CUST-0314,PROD-0031,2,2.82,0.0,5.64,5.64,0.39
ORD-004554,2023-07-21,2023-07-28,Standard Class,CUST-0269,PROD-0005,2,2093.74,0.1,4187.48,3768.73,1615.94
ORD-004555,2023-08-26,2023-09-01,Standard Class,CUST-0246,PROD-0020,3,82.41,0.0,247.23,247.23,39.92
ORD-004556,2024-07-19,2024-07-26,Standard Class,CUST-0145,PROD-0007,2,1319.06,0.0,2638.12,2638.12,776.45
ORD-004557,2024-10-22,2024-10-27,Second Class,CUST-0061,PROD-0008,5,1179.94,0.1,5899.7,5309.73,410.28
ORD-004558,2023-06-09,2023-06-16,Standard Class,CUST-0055,PROD-0035,6,10.48,0.0,62.88,62.88,17.99
ORD-004559,2024-10-31,2024-11-05,Standard Class,CUST-0050,PROD-0006,5,1568.48,0.0,7842.4,7842.4,3470.65
ORD-004560,2024-03-18,2024-03-23,Second Class,CUST-0189,PROD-0025,3,7.45,0.0,22.35,22.35,9.41
ORD-004561,2024-07-25,2024-07-30,Second Class,CUST-0424,PROD-0013,2,429.37,0.0,858.74,858.74,346.98
ORD-004562,2024-06-26,2024-07-02,Standard Class,CUST-0147,PROD-0011,1,82.47,0.3,82.47,57.73,3.75
ORD-004563,2023-02-24,2023-02-27,Second Class,CUST-0399,PROD-0021,5,208.19,0.0,1040.95,1040.95,249.79
ORD-004564,2024-04-09,2024-04-14,Standard Class,CUST-0070,PROD-0006,2,1504.93,0.0,3009.86,3009.86,547.8
ORD-004565,2024-03-10,2024-03-17,Standard Class,CUST-0102,PROD-0011,1,84.72,0.0,84.72,84.72,14.58
ORD-004566,2023-09-09,2023-09-12,Second Class,CUST-0397,PROD-0033,2,6.07,0.0,12.14,12.14,4.04
ORD-004567,2024-06-06,2024-06-10,First Class,CUST-0302,PROD-0016,3,84.88,0.0,254.64,254.64,94.35
ORD-004568,2024-03-22,2024-03-29,Standard Class,CUST-0438,PROD-0034,2,8.56,0.0,17.12,17.12,3.48
ORD-004569,2023-02-23,2023-03-01,Standard Class,CUST-0316,PROD-0006,2,1664.24,0.0,3328.48,3328.48,961.01
ORD-004570,2023-11-18,2023-11-25,Standard Class,CUST-0444,PROD-0025,1,8.39,0.0,8.39,8.39,0.67
ORD-004571,2023-05-25,2023-05-30,Standard Class,CUST-0264,PROD-0004,1,623.48,0.05,623.48,592.31,163.9
ORD-004572,2023-09-13,2023-09-16,Second Class,CUST-0069,PROD-0018,2,986.81,0.15,1973.62,1677.58,377.66
ORD-004573,2023-10-26,2023-10-29,Second Class,CUST-0473,PROD-0007,5,1251.68,0.1,6258.4,5632.56,1115.32
ORD-004574,2024-11-08,2024-11-13,Standard Class,CUST-0463,PROD-0005,4,2003.46,0.0,8013.84,8013.84,1820.49
ORD-004575,2023-08-13,2023-08-20,Standard Class,CUST-0116,PROD-0006,1,1610.14,0.3,1610.14,1127.1,121.63
ORD-004576,2023-04-05,2023-04-08,First Class,CUST-0141,PROD-0013,2,435.04,0.0,870.08,870.08,391.16
ORD-004577,2023-04-17,2023-04-22,Second Class,CUST-0004,PROD-0012,10,41.73,0.0,417.3,417.3,96.5
ORD-004578,2024-10-10,2024-10-13,Second Class,CUST-0121,PROD-0031,5,3.22,0.15,16.1,13.69,3.78
ORD-004579,2023-03-20,2023-03-24,First Class,CUST-0212,PROD-0011,3,73.6,0.0,220.8,220.8,94.88
ORD-004580,2023-01-16,2023-01-17,Same Day,CUST-0347,PROD-0017,1,601.9,0.0,601.9,601.9,233.89
ORD-004581,2024-02-17,2024-02-24,Standard Class,CUST-0304,PROD-0028,2,11.0,0.0,22.0,22.0,3.3
ORD-004582,2023-10-11,2023-10-13,First Class,CUST-0278,PROD-0003,1,706.98,0.0,706.98,706.98,316.42
ORD-004583,2023-12-14,2023-12-20,Standard Class,CUST-0017,PROD-0020,4,85.68,0.0,342.72,342.72,95.57
ORD-004584,2023-03-01,2023-03-03,First Class,CUST-0168,PROD-0027,2,5.1,0.3,10.2,7.14,1.13
ORD-004585,2024-05-11,2024-05-15,Second Class,CUST-0408,PROD-0032,1,11.59,0.0,11.59,11.59,4.49
ORD-004586,2023-06-03,2023-06-09,Standard Class,CUST-0171,PROD-0025,1,7.64,0.2,7.64,6.11,0.97
ORD-004587,2024-02-01,2024-02-07,Standard Class,CUST-0388,PROD-0004,3,622.03,0.0,1866.09,1866.09,175.14
ORD-004588,2023-12-12,2023-12-14,First Class,CUST-0374,PROD-0032,4,11.18,0.0,44.72,44.72,4.19
ORD-004589,2024-07-29,2024-08-03,Standard Class,CUST-0060,PROD-0020,2,76.93,0.0,153.86,153.86,65.99
ORD-004590,2024-11-18,2024-11-22,Second Class,CUST-0291,PROD-0032,2,11.98,0.0,23.96,23.96,5.05
ORD-004591,2024-01-26,2024-01-29,First Class,CUST-0378,PROD-0036,6,4.76,0.0,28.56,28.56,2.47
ORD-004592,2023-05-21,2023-05-25,Second Class,CUST-0154,PROD-0018,4,943.72,0.0,3774.88,3774.88,1138.74
ORD-004593,2023-03-04,2023-03-07,Second Class,CUST-0272,PROD-0035,1,11.7,0.3,11.7,8.19,0.44
ORD-004594,2024-02-25,2024-03-03,Standard Class,CUST-0213,PROD-0012,7,38.57,0.15,269.99,229.49,17.24
ORD-004595,2023-04-30,2023-05-05,Standard Class,CUST-0372,PROD-0033,2,5.86,0.0,11.72,11.72,2.64
ORD-004596,2024-03-15,2024-03-21,Standard Class,CUST-0006,PROD-0003,1,679.42,0.0,679.42,679.42,216.52
ORD-004597,2024-02-05,2024-02-10,Standard Class,CUST-0116,PROD-0030,3,3.85,0.2,11.55,9.24,1.25
ORD-004598,2023-01-30,2023-02-03,Second Class,CUST-0166,PROD-0003,1,725.26,0.0,725.26,725.26,137.18
ORD-004599,2024-12-28,2024-12-31,Second Class,CUST-0493,PROD-0008,1,1186.72,0.0,1186.72,1186.72,178.21
ORD-004600,2024-01-12,2024-01-18,Standard Class,CUST-0260,PROD-0019,1,132.23,0.0,132.23,132.23,32.12
ORD-004601,2024-03-14,2024-03-21,Standard Class,CUST-0024,PROD-0028,1,12.54,0.0,12.54,12.54,1.51
ORD-004602,2023-11-03,2023-11-08,Standard Class,CUST-0389,PROD-0015,1,495.27,0.0,495.27,495.27,182.37
ORD-004603,2023-06-12,2023-06-17,Standard Class,CUST-0057,PROD-0024,4,60.44,0.0,241.76,241.76,31.07
ORD-004604,2023-10-15,2023-10-18,Second Class,CUST-0489,PROD-0030,6,4.14,0.3,24.84,17.39,2.28
ORD-004605,2023-10-21,2023-10-26,Second Class,CUST-0177,PROD-0018,5,879.42,0.0,4397.1,4397.1,1158.03
ORD-004606,2023-01-30,2023-02-06,Standard Class,CUST-0441,PROD-0035,4,10.65,0.0,42.6,42.6,4.33
ORD-004607,2024-02-29,2024-03-05,Standard Class,CUST-0273,PROD-0014,5,200.58,0.2,1002.9,802.32,118.05
ORD-004608,2024-02-18,2024-02-20,First Class,CUST-0020,PROD-0005,4,2093.04,0.0,8372.16,8372.16,1225.54
ORD-004609,2024-01-16,2024-01-20,First Class,CUST-0032,PROD-0015,2,591.04,0.05,1182.08,1122.98,231.97
ORD-004610,2023-03-20,2023-03-26,Standard Class,CUST-0461,PROD-0025,1,8.12,0.0,8.12,8.12,3.55
ORD-004611,2023-07-17,2023-07-22,Standard Class,CUST-0278,PROD-0026,1,14.58,0.0,14.58,14.58,2.92
ORD-004612,2023-05-28,2023-06-01,First Class,CUST-0250,PROD-0013,1,385.13,0.05,385.13,365.87,136.11
ORD-004613,2024-02-01,2024-02-04,Second Class,CUST-0484,PROD-0002,3,859.04,0.0,2577.12,2577.12,973.51
ORD-004614,2024-05-24,2024-05-28,First Class,CUST-0422,PROD-0036,6,5.14,0.05,30.84,29.3,10.31
ORD-004615,2024-03-23,2024-03-30,Standard Class,CUST-0027,PROD-0001,1,956.48,0.0,956.48,956.48,415.99
ORD-004616,2023-01-28,2023-02-01,Second Class,CUST-0437,PROD-0015,2,518.82,0.0,1037.64,1037.64,399.09
ORD-004617,2023-01-02,2023-01-07,Second Class,CUST-0366,PROD-0027,3,5.45,0.0,16.35,16.35,1.07
ORD-004618,2024-04-26,2024-05-01,Standard Class,CUST-0142,PROD-0016,1,88.42,0.0,88.42,88.42,6.22
ORD-004619,2024-07-21,2024-07-23,First Class,CUST-0426,PROD-0021,1,179.69,0.0,179.69,179.69,47.06
ORD-004620,2024-04-11,2024-04-17,Standard Class,CUST-0013,PROD-0011,1,74.07,0.0,74.07,74.07,26.46
ORD-004621,2023-05-02,2023-05-06,First Class,CUST-0165,PROD-0004,6,578.37,0.0,3470.22,3470.22,588.25
ORD-004622,2024-06-04,2024-06-09,Second Class,CUST-0108,PROD-0035,1,10.97,0.1,10.97,9.87,2.51
ORD-004623,2023-01-03,2023-01-09,Standard Class,CUST-0257,PROD-0021,2,186.41,0.0,372.82,372.82,39.52
ORD-004624,2023-03-16,2023-03-22,Standard Class,CUST-0275,PROD-0024,6,54.48,0.0,326.88,326.88,49.41
ORD-004625,2024-03-24,2024-03-30,Standard Class,CUST-0042,PROD-0006,3,1697.8,0.0,5093.4,5093.4,1720.66
ORD-004626,2024-09-29,2024-10-02,Second Class,CUST-0063,PROD-0014,5,204.38,0.05,1021.9,970.8,187.89
ORD-004627,2023-04-15,2023-04-22,Standard Class,CUST-0048,PROD-0019,7,116.18,0.05,813.26,772.6,340.73
ORD-004628,2023-03-11,2023-03-18,Standard Class,CUST-0377,PROD-0024,3,62.99,0.1,188.97,170.07,40.67
ORD-004629,2024-01-27,2024-02-03,Standard Class,CUST-0359,PROD-0010,1,46.32,0.0,46.32,46.32,13.65
ORD-004630,2024-11-21,2024-11-26,Standard Class,CUST-0022,PROD-0010,3,47.78,0.2,143.34,114.67,-4.63
ORD-004631,2024-03-25,2024-03-31,Standard Class,CUST-0416,PROD-0003,5,747.6,0.1,3738.0,3364.2,988.73
ORD-004632,2023-05-21,2023-05-26,Second Class,CUST-0153,PROD-0006,10,1415.64,0.2,14156.4,11325.12,190.39
ORD-004633,2024-03-17,2024-03-23,Standard Class,CUST-0148,PROD-0013,2,414.43,0.15,828.86,704.53,289.18
ORD-004634,2024-12-10,2024-12-11,Same Day,CUST-0496,PROD-0021,2,195.84,0.0,391.68,391.68,77.26
ORD-004635,2024-08-20,2024-08-25,Standard Class,CUST-0387,PROD-0035,6,10.74,0.3,64.44,45.11,8.06
ORD-004636,2024-04-03,2024-04-08,Second Class,CUST-0056,PROD-0035,2,10.8,0.3,21.6,15.12,1.93
ORD-004637,2023-01-09,2023-01-14,Standard Class,CUST-0066,PROD-0013,1,376.82,0.0,376.82,376.82,114.0
ORD-004638,2024-11-08,2024-11-13,Standard Class,CUST-0123,PROD-0007,4,1253.38,0.0,5013.52,5013.52,1681.95
ORD-004639,2023-01-17,2023-01-22,Standard Class,CUST-0079,PROD-0032,4,11.39,0.0,45.56,45.56,18.99
ORD-004640,2024-03-15,2024-03-21,Standard Class,CUST-0476,PROD-0025,1,8.0,0.05,8.0,7.6,2.62
ORD-004641,2024-05-03,2024-05-08,Second Class,CUST-0238,PROD-0021,2,196.08,0.0,392.16,392.16,24.15
ORD-004642,2023-07-18,2023-07-25,Standard Class,CUST-0106,PROD-0032,4,13.14,0.1,52.56,47.3,19.07
ORD-004643,2023-01-31,2023-02-07,Standard Class,CUST-0023,PROD-0030,2,3.84,0.0,7.68,7.68,2.32
ORD-004644,2023-04-12,2023-04-18,Standard Class,CUST-0239,PROD-0024,1,53.14,0.0,53.14,53.14,15.95
ORD-004645,2023-07-12,2023-07-19,Standard Class,CUST-0408,PROD-0027,7,5.19,0.0,36.33,36.33,11.26
ORD-004646,2024-07-11,2024-07-14,First Class,CUST-0451,PROD-0028,1,11.71,0.0,11.71,11.71,2.45
ORD-004647,2024-11-28,2024-11-30,First Class,CUST-0406,PROD-0033,5,5.59,0.0,27.95,27.95,4.88
ORD-004648,2024-01-14,2024-01-21,Standard Class,CUST-0444,PROD-0011,1,76.2,0.0,76.2,76.2,16.68
ORD-004649,2024-11-24,2024-11-29,Standard Class,CUST-0398,PROD-0005,1,1913.24,0.0,1913.24,1913.24,562.22
ORD-004650,2023-01-09,2023-01-14,Standard Class,CUST-0234,PROD-0029,3,7.04,0.3,21.12,14.78,-1.46
ORD-004651,2023-09-22,2023-09-29,Standard Class,CUST-0280,PROD-0023,10,89.91,0.15,899.1,764.24,312.54
ORD-004652,2023-07-17,2023-07-23,Standard Class,CUST-0274,PROD-0016,2,96.44,0.0,192.88,192.88,66.45
ORD-004653,2023-03-03,2023-03-08,Standard Class,CUST-0070,PROD-0025,1,8.79,0.0,8.79,8.79,1.92
ORD-004654,2023-11-01,2023-11-08,Standard Class,CUST-0217,PROD-0027,3,5.08,0.0,15.24,15.24,2.61
ORD-004655,2024-06-27,2024-07-04,Standard Class,CUST-0328,PROD-0002,1,883.42,0.0,883.42,883.42,105.3
ORD-004656,2024-12-23,2024-12-25,First Class,CUST-0500,PROD-0022,2,110.12,0.0,220.24,220.24,88.05
ORD-004657,2023-01-24,2023-01-29,Standard Class,CUST-0271,PROD-0032,2,13.09,0.0,26.18,26.18,11.26
ORD-004658,2024-10-08,2024-10-11,Second Class,CUST-0051,PROD-0016,4,85.15,0.05,340.6,323.57,124.99
ORD-004659,2024-02-02,2024-02-03,Same Day,CUST-0343,PROD-0022,2,121.43,0.0,242.86,242.86,36.63
ORD-004660,2024-05-23,2024-05-23,Same Day,CUST-0101,PROD-0008,2,1252.33,0.3,2504.66,1753.26,279.13
ORD-004661,2024-03-21,2024-03-28,Standard Class,CUST-0245,PROD-0027,2,4.51,0.0,9.02,9.02,2.33
ORD-004662,2023-09-17,2023-09-19,First Class,CUST-0367,PROD-0026,2,14.85,0.0,29.7,29.7,6.07
ORD-004663,2024-06-07,2024-06-11,Second Class,CUST-0060,PROD-0032,2,11.1,0.0,22.2,22.2,7.01
ORD-004664,2023-09-27,2023-10-03,Standard Class,CUST-0154,PROD-0010,2,45.81,0.25,91.62,68.72,-5.74
ORD-004665,2023-05-19,2023-05-20,Same Day,CUST-0238,PROD-0011,2,75.39,0.0,150.78,150.78,8.95
ORD-004666,2023-04-17,2023-04-22,Standard Class,CUST-0161,PROD-0017,2,649.81,0.2,1299.62,1039.7,105.3
ORD-004667,2023-08-31,2023-09-03,Second Class,CUST-0270,PROD-0014,5,205.62,0.0,1028.1,1028.1,211.9
ORD-004668,2024-10-24,2024-10-27,First Class,CUST-0080,PROD-0023,3,93.27,0.2,279.81,223.85,37.61
ORD-004669,2023-08-21,2023-08-27,Standard Class,CUST-0045,PROD-0004,2,615.94,0.15,1231.88,1047.1,136.45
ORD-004670,2024-12-23,2024-12-30,Standard Class,CUST-0334,PROD-0006,1,1439.23,0.15,1439.23,1223.35,63.16
ORD-004671,2023-02-23,2023-02-26,Second Class,CUST-0205,PROD-0003,5,686.78,0.2,3433.9,2747.12,250.01
ORD-004672,2023-03-19,2023-03-24,Standard Class,CUST-0019,PROD-0028,3,12.86,0.25,38.58,28.93,-1.97
ORD-004673,2024-11-12,2024-11-18,Standard Class,CUST-0201,PROD-0023,2,96.88,0.0,193.76,193.76,28.96
ORD-004674,2024-04-30,2024-05-03,First Class,CUST-0028,PROD-0007,5,1202.95,0.0,6014.75,6014.75,1481.83
ORD-004675,2023-01-05,2023-01-08,First Class,CUST-0153,PROD-0011,1,82.38,0.0,82.38,82.38,26.35
ORD-004676,2024-04-13,2024-04-16,Second Class,CUST-0293,PROD-0033,1,6.33,0.05,6.33,6.01,1.29
ORD-004677,2024-02-14,2024-02-19,Standard Class,CUST-0204,PROD-0024,1,58.38,0.0,58.38,58.38,18.77
ORD-004678,2023-05-01,2023-05-03,First Class,CUST-0207,PROD-0005,1,2164.06,0.1,2164.06,1947.65,375.97
ORD-004679,2024-02-21,2024-02-26,Standard Class,CUST-0487,PROD-0002,8,932.87,0.0,7462.96,7462.96,1141.04
ORD-004680,2024-11-18,2024-11-23,Standard Class,CUST-0159,PROD-0020,6,81.74,0.0,490.44,490.44,36.46
ORD-004681,2023-10-19,2023-10-25,Standard Class,CUST-0164,PROD-0013,3,380.12,0.2,1140.36,912.29,-87.16
ORD-004682,2024-12-18,2024-12-24,Standard Class,CUST-0261,PROD-0024,1,62.99,0.0,62.99,62.99,16.99
ORD-004683,2023-12-18,2023-12-25,Standard Class,CUST-0370,PROD-0032,6,11.98,0.0,71.88,71.88,30.39
ORD-004684,2023-09-24,2023-09-29,Second Class,CUST-0096,PROD-0004,2,577.81,0.0,1155.62,1155.62,503.59
ORD-004685,2023-08-22,2023-08-27,Standard Class,CUST-0378,PROD-0011,2,85.97,0.0,171.94,171.94,10.0
ORD-004686,2024-10-04,2024-10-04,Same Day,CUST-0338,PROD-0016,3,88.91,0.0,266.73,266.73,44.8
ORD-004687,2023-08-21,2023-08-28,Standard Class,CUST-0397,PROD-0019,8,131.4,0.0,1051.2,1051.2,338.11
ORD-004688,2024-05-25,2024-05-30,Second Class,CUST-0269,PROD-0028,1,12.5,0.2,12.5,10.0,1.83
ORD-004689,2024-10-13,2024-10-17,Second Class,CUST-0067,PROD-0017,4,648.54,0.0,2594.16,2594.16,946.45
ORD-004690,2023-08-05,2023-08-09,Second Class,CUST-0405,PROD-0033,1,6.35,0.0,6.35,6.35,1.91
ORD-004691,2023-01-23,2023-01-30,Standard Class,CUST-0406,PROD-0005,2,1915.67,0.0,3831.34,3831.34,1131.94
ORD-004692,2023-03-09,2023-03-15,Standard Class,CUST-0085,PROD-0016,1,82.39,0.15,82.39,70.03,17.67
ORD-004693,2023-02-21,2023-02-21,Same Day,CUST-0492,PROD-0031,1,3.06,0.3,3.06,2.14,0.02
ORD-004694,2024-01-06,2024-01-11,Second Class,CUST-0289,PROD-0006,4,1464.92,0.0,5859.68,5859.68,1115.08
ORD-004695,2023-04-30,2023-05-03,Second Class,CUST-0194,PROD-0023,1,96.46,0.3,96.46,67.52,10.85
ORD-004696,2024-06-10,2024-06-14,Second Class,CUST-0355,PROD-0002,5,800.85,0.0,4004.25,4004.25,583.56
ORD-004697,2023-09-02,2023-09-08,Standard Class,CUST-0169,PROD-0019,2,136.31,0.0,272.62,272.62,107.07
ORD-004698,2024-04-28,2024-05-05,Standard Class,CUST-0318,PROD-0002,4,785.07,0.0,3140.28,3140.28,249.12
ORD-004699,2023-07-06,2023-07-13,Standard Class,CUST-0052,PROD-0005,1,2187.76,0.0,2187.76,2187.76,388.84
ORD-004700,2024-07-20,2024-07-25,Standard Class,CUST-0135,PROD-0032,4,12.33,0.0,49.32,49.32,12.09
ORD-004701,2024-03-30,2024-04-05,Standard Class,CUST-0190,PROD-0002,7,886.62,0.0,6206.34,6206.34,2625.64
ORD-004702,2023-07-09,2023-07-14,Standard Class,CUST-0198,PROD-0014,7,207.51,0.0,1452.57,1452.57,582.43
ORD-004703,2024-03-13,2024-03-18,Standard Class,CUST-0104,PROD-0009,1,30.56,0.0,30.56,30.56,2.17
ORD-004704,2023-02-11,2023-02-18,Standard Class,CUST-0379,PROD-0032,10,12.58,0.0,125.8,125.8,28.48
ORD-004705,2024-05-25,2024-05-31,Standard Class,CUST-0474,PROD-0034,1,9.85,0.25,9.85,7.39,0.64
ORD-004706,2024-02-03,2024-02-08,Standard Class,CUST-0428,PROD-0013,5,383.08,0.05,1915.4,1819.63,721.57
ORD-004707,2024-11-20,2024-11-27,Standard Class,CUST-0413,PROD-0035,6,10.9,0.0,65.4,65.4,18.15
ORD-004708,2024-02-14,2024-02-18,First Class,CUST-0270,PROD-0011,3,72.69,0.0,218.07,218.07,41.6
ORD-004709,2023-06-19,2023-06-25,Standard Class,CUST-0162,PROD-0021,2,210.98,0.0,421.96,421.96,188.85
ORD-004710,2024-01-05,2024-01-10,Second Class,CUST-0491,PROD-0007,1,1418.82,0.3,1418.82,993.17,33.56
ORD-004711,2023-03-14,2023-03-17,Second Class,CUST-0482,PROD-0015,3,583.84,0.0,1751.52,1751.52,355.85
ORD-004712,2023-04-08,2023-04-11,First Class,CUST-0033,PROD-0028,2,10.92,0.05,21.84,20.75,7.69
ORD-004713,2023-06-25,2023-07-01,Standard Class,CUST-0403,PROD-0003,2,714.49,0.0,1428.98,1428.98,578.91
ORD-004714,2024-11-17,2024-11-20,First Class,CUST-0421,PROD-0034,1,8.11,0.1,8.11,7.3,3.12
ORD-004715,2024-10-29,2024-11-05,Standard Class,CUST-0117,PROD-0033,4,5.63,0.0,22.52,22.52,1.15
ORD-004716,2024-05-22,2024-05-25,First Class,CUST-0461,PROD-0014,10,187.39,0.0,1873.9,1873.9,444.24
ORD-004717,2024-12-26,2024-12-29,First Class,CUST-0295,PROD-0011,1,84.41,0.0,84.41,84.41,10.54
ORD-004718,2024-11-23,2024-11-27,Second Class,CUST-0203,PROD-0033,1,5.49,0.0,5.49,5.49,0.63
ORD-004719,2024-07-05,2024-07-12,Standard Class,CUST-0134,PROD-0014,1,192.04,0.0,192.04,192.04,65.9
ORD-004720,2023-09-15,2023-09-19,Second Class,CUST-0159,PROD-0020,5,83.73,0.0,418.65,418.65,115.46
ORD-004721,2023-11-20,2023-11-22,Same Day,CUST-0338,PROD-0018,8,945.7,0.0,7565.6,7565.6,910.33
